Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 2 71 exactly 4 A 5 red black 4 1 1 1 6 0 5 0 1 ? Superior 69.1906005222 1990
2 41 F Y 2 72 no-less-than 6 NA 3 red green 2 0 2 1 2 0 4 0 -3 FALSE Inferior 26.8929503916 1889
2 41 F Y 2 73 no-more-than 4 NA 3 red yellow 5 0 5 0 5 1 4 0 -1 TRUE Inferior 100 11770
2 41 F Y 2 74 less-than 5 NA 8 green yellow 2 1 1 0 6 1 4 0 3 FALSE Superior 0 1964
2 41 F Y 2 75 more-than 6 NA 9 green blue 2 1 4 1 3 1 3 0 3 TRUE Superior 100 2787
2 41 F Y 2 76 exactly 4 A 6 green yellow 2 0 2 0 4 1 2 1 2 ? Superior 0 2741
2 41 F Y 2 77 no-less-than 4 NA 3 green red 1 0 4 0 1 0 4 1 -1 FALSE Inferior 87.9895561358 2305
2 41 F Y 2 78 less-than 6 NA 4 green red 5 0 4 1 1 0 5 0 -2 TRUE Inferior 38.9033942559 1634
2 41 F Y 2 79 less-than 5 NA 6 blue black 1 1 1 0 3 1 2 1 1 FALSE Superior 7.57180156658 1986
2 41 F Y 2 80 exactly 6 NA 6 green blue 4 0 3 1 2 0 3 1 0 TRUE Equal 55.6135770235 1836
2 41 F Y 2 81 no-less-than 4 NA 6 blue black 5 0 1 1 2 1 3 1 2 TRUE Superior 0 9357
2 41 F Y 2 82 more-than 4 NA 7 blue red 1 1 3 1 5 0 3 1 3 TRUE Superior 100 6755
2 41 F Y 2 83 more-than 5 NA 7 green yellow 1 1 6 0 3 0 6 1 2 TRUE Superior 100 3833
2 41 F Y 2 84 no-more-than 5 NA 8 red green 4 1 6 0 3 0 4 1 3 FALSE Superior 100 6363
2 41 F Y 2 85 more-than 5 NA 3 green black 2 0 2 1 1 0 5 0 -2 FALSE Inferior 0 2452
2 41 F Y 2 86 exactly 6 NA 9 green red 3 0 5 1 2 1 2 1 3 ? Superior 13.0548302872 2820
